acquisition_batch_rank,batch_role,campaign_phase,threshold_role,country,wave,idno,requirement_id,concept,review_rank_within_wave,review_rank_within_requirement_concept,candidate_files,candidate_raw_variable,candidate_harmonized_variables,raw_label,metadata_confidence,confidence_reason,required_for,is_financial_core,is_double_failure_core,is_design_core,raw_receipt_status,receipt_original_file_count,current_concept_gate,raw_file_status,raw_variable_status,verification_status,first_pass_review_status,post_download_review_action
6,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,geography_climate_linkage,climate_geography,20,2,NGA_HouseholdGeovariables_Y1,lon_dd_mod,latitude_or_longitude;psu_or_cluster_id,EA Longitude Modified,high,explicit coordinate/GPS evidence;explicit PSU/cluster evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
6,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,missing_skip_units_recall,household_id,21,1,NGA_HouseholdGeovariables_Y1;NGA_PlotGeovariables_Y1;cons_agg_wave1_visit1;cons_agg_wave1_visit2;sect10_plantingw1;sect10a_harvestw1;sect10b_harvestw1;sect10c_harvestw1;sect10ca_harvestw1;sect10cb_harvestw1;sect11a1_plantingw1;sect11a_harvestw1;sect11a_plantingw1;sect11b_harvestw1;sect11b_plantingw1;sect11c_harvestw1;sect11c_plantingw1;sect11d_harvestw1;sect11d_plantingw1;sect11e_harvestw1,hhid,hhid,Unique HH Identifier;HOUSEHOLD IDENTIFICATION;household identification,high,explicit household identifier evidence,harmonization,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
6,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,missing_skip_units_recall,survey_weight,22,1,cons_agg_wave1_visit1;cons_agg_wave1_visit2,hhweight,household_weight_or_person_weight,Household cross sect weight,high,explicit survey weight evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
6,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,missing_skip_units_recall,survey_weight,23,2,sect4a_harvestw1,s4aq52,household_weight_or_person_weight,weight,high,explicit survey weight evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
6,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,missing_skip_units_recall,total_consumption_or_income,24,1,cons_agg_wave1_visit1;cons_agg_wave1_visit2,totcons,total_consumption_or_income,Total consumption per capita,high,explicit total consumption/income or welfare aggregate evidence,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
6,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,missing_skip_units_recall,oop_health_expenditure,25,1,sect4a_harvestw1,s4aq20,oop_health_expenditure;care_sought,Who paid for most of your health expenses including consultation,high,health payment/expenditure evidence;health-care access/barrier evidence,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
6,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,missing_skip_units_recall,oop_health_expenditure,26,2,sect4a_harvestw1,s4aq20b,oop_health_expenditure;care_sought,Who paid for most of your health expenses including consultation (Other specify),high,health payment/expenditure evidence;health-care access/barrier evidence,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
6,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,missing_skip_units_recall,health_need,27,1,sect4a_harvestw1,s4aq3,illness_or_injury_need,During the past 4 wks have you suffered from any illness or injury?,high,explicit illness/injury/need evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
6,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,missing_skip_units_recall,health_need,28,2,sect4a_harvestw1,s4aq6a,illness_or_injury_need,Whom did you consult for this illness/injury in last 4 wks?(1st most important),high,explicit illness/injury/need evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
6,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,missing_skip_units_recall,care_or_barrier,29,1,sect4a_harvestw1,s4aq15,care_sought,During past 12 months were you admitted in hospital or health facility?,high,health-care access/barrier evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
6,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,missing_skip_units_recall,care_or_barrier,30,2,sect4a_harvestw1,s4aq16,care_sought,Nbr of nights you stayed in hospital or health facility during past 12 months?(N,high,health-care access/barrier evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
6,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,missing_skip_units_recall,survey_timing,31,1,sectc_plantingw1,interview_date,interview_date_or_survey_month,date of interview,high,explicit interview date/month/year evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
6,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,missing_skip_units_recall,climate_geography,32,1,NGA_HouseholdGeovariables_Y1,lat_dd_mod,latitude_or_longitude;psu_or_cluster_id,EA Latitude Modified,high,explicit coordinate/GPS evidence;explicit PSU/cluster evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
6,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,missing_skip_units_recall,climate_geography,33,2,NGA_HouseholdGeovariables_Y1,lon_dd_mod,latitude_or_longitude;psu_or_cluster_id,EA Longitude Modified,high,explicit coordinate/GPS evidence;explicit PSU/cluster evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,household_person_merge_keys,household_id,1,1,Agriculture SEC_1_ALL_Swahili_Labels;HH.Geovariables_Y1;SEC_2A_English_Labels;SEC_2A_Swahili_Labels;SEC_2B_English_Labels;SEC_2B_Swahili_Labels;SEC_3A_English_Labels;SEC_3A_Swahili_Labels;SEC_3B_English_Labels;SEC_3B_Swahili_Labels;SEC_4A_English_Labels;SEC_4A_Swahili_Labels;SEC_A_T_English_Labels;SEC_A_T_Swahili_Labels;SEC_B_C_D_E1_F_G1_U_English_Labels;SEC_B_C_D_E1_F_G1_U_Swahili_Labels;SEC_E2_English_Labels;SEC_E2_Swahili_Labels;SEC_G2_English_Labels;SEC_G2_Swahili_Labels,hhid,hhid,Unique HH Identifier,high,explicit household identifier evidence,harmonization,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,household_person_merge_keys,demographics,2,1,SECTCH,ch12,education,12. The highest level of education of the leader,high,explicit education evidence,covariates_and_subgroups,0,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,household_person_merge_keys,demographics,3,2,SECTCH,ch19d,sex,19. (d) If she refuses to have sex with her husband?,high,explicit sex/gender evidence,covariates_and_subgroups,0,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,weights_and_survey_design,survey_weight,4,1,SECTCJ_S,cj06wght,household_weight_or_person_weight,Item Weight,high,explicit survey weight evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,weights_and_survey_design,survey_weight,5,2,SEC_A_T_English_Labels;nps_weights_oct2010,hh_weight,household_weight_or_person_weight,Household weight for national-level estimates,high,explicit survey weight evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,weights_and_survey_design,psu_cluster,6,1,HH.Geovariables_Y1;SECTA1A2_English_Labels;SECTA1A2_Swahili_Labels;SECTCB;SECTCB_Swahili_Labels;SECTCC;SECTCD;SECTCEFG;SECTCH;SECTCI;SECTCJ_S,ea_id,psu_or_cluster_id,Unique EA Identfier;EA ID,high,explicit PSU/cluster evidence,survey_design_robustness,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,weights_and_survey_design,psu_cluster,7,2,HH.Geovariables_Y1,lat_modified,latitude_or_longitude;psu_or_cluster_id,EA Latitude Modified,high,explicit coordinate/GPS evidence;explicit PSU/cluster evidence,survey_design_robustness,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,weights_and_survey_design,strata,8,1,SEC_A_T_English_Labels;nps_weights_oct2010,strataid,strata,Unique ID for sampling stratum;Unique id for sampling stratum,high,explicit strata evidence,survey_design_robustness,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,weights_and_survey_design,strata,9,2,TZY1.HH.Consumption,strata,strata,Strata,high,explicit strata evidence,survey_design_robustness,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,consumption_or_income_aggregate,total_consumption_or_income,10,1,SEC_3A_English_Labels,s3aq4,total_consumption_or_income;agriculture_livelihood;shock_module_variable,S3AQ4. Total income from renting out this plot during the LongRainy08,high,explicit total consumption/income or welfare aggregate evidence;agriculture/livelihood evidence; moderator role requires raw data;broad shocks/livelihood keyword hit only,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,consumption_or_income_aggregate,total_consumption_or_income,11,2,SEC_3B_English_Labels,s3bq4,total_consumption_or_income;agriculture_livelihood;shock_module_variable,S3AQ4. Total income from renting out this plot during last ShortRainy,high,explicit total consumption/income or welfare aggregate evidence;agriculture/livelihood evidence; moderator role requires raw data;broad shocks/livelihood keyword hit only,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,oop_health_expenditure,oop_health_expenditure,12,1,SEC_B_C_D_E1_F_G1_U_English_Labels;SEC_B_C_D_E1_F_G1_U_Swahili_Labels,scq14_fee,oop_health_expenditure;education,SCQ14: Amount spent on NAME's education in last 12 months: FEE;14. Je! Kaya yako ilitumia kiasi gani cha fedha kwa ajili ya,high,health payment/expenditure evidence;health context present without clear payment/expenditure wording;explicit education evidence,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,oop_health_expenditure,oop_health_expenditure,13,2,SEC_B_C_D_E1_F_G1_U_English_Labels,scq14_food,oop_health_expenditure;education,SCQ14: Amount spent on NAME's education in last 12 months: COST OF MEALS,high,health payment/expenditure evidence;explicit education evidence,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,illness_need_care_access,health_need,14,1,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq39,illness_or_injury_need,SDQ39: Has NAME had an illness with a cough at any time in the last two weeks?,high,explicit illness/injury/need evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,illness_need_care_access,health_need,15,2,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq40,illness_or_injury_need,"SDQ40: If illness with a cough,breathe faster than usual with short rapid breath",high,explicit illness/injury/need evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,illness_need_care_access,care_or_barrier,16,1,SEC_B_C_D_E1_F_G1_U_English_Labels,scq14_trans,oop_health_expenditure;reason_not_sought_distance;education,SCQ14: Amount spent on NAME's education in last 12 months: TRANSPORT,high,health context present without clear payment/expenditure wording;health-care access/barrier evidence;explicit education evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,illness_need_care_access,care_or_barrier,17,2,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq3_1,care_sought,SDQ2_3: How was the treatment financed? - PROVIDER 1,high,health-care access/barrier evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,illness_need_care_access,insurance,18,1,,,health_insurance,,metadata_candidate_from_concept_checklist,,covariates_and_subgroups,0,0,0,not_received_no_original_raw_package,0,blocked_missing_metadata_candidate,no_candidate_file_metadata,no_candidate_variable_metadata,raw_candidate_not_matched,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,survey_timing,survey_timing,19,1,SECTA1A2_English_Labels,ca07m,interview_date_or_survey_month,SCA_Q7Month: Date of interview (month),high,explicit interview date/month/year evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,survey_timing,survey_timing,20,2,SECTA1A2_English_Labels,ca07y,interview_date_or_survey_month,SCA_Q7Year: Date of interview (year),high,explicit interview date/month/year evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,geography_climate_linkage,climate_geography,21,1,HH.Geovariables_Y1,lat_modified,latitude_or_longitude;psu_or_cluster_id,EA Latitude Modified,high,explicit coordinate/GPS evidence;explicit PSU/cluster evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,geography_climate_linkage,climate_geography,22,2,HH.Geovariables_Y1,lon_modified,latitude_or_longitude;psu_or_cluster_id,EA Longitude Modified,high,explicit coordinate/GPS evidence;explicit PSU/cluster evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,missing_skip_units_recall,household_id,23,1,Agriculture SEC_1_ALL_Swahili_Labels;HH.Geovariables_Y1;SEC_2A_English_Labels;SEC_2A_Swahili_Labels;SEC_2B_English_Labels;SEC_2B_Swahili_Labels;SEC_3A_English_Labels;SEC_3A_Swahili_Labels;SEC_3B_English_Labels;SEC_3B_Swahili_Labels;SEC_4A_English_Labels;SEC_4A_Swahili_Labels;SEC_A_T_English_Labels;SEC_A_T_Swahili_Labels;SEC_B_C_D_E1_F_G1_U_English_Labels;SEC_B_C_D_E1_F_G1_U_Swahili_Labels;SEC_E2_English_Labels;SEC_E2_Swahili_Labels;SEC_G2_English_Labels;SEC_G2_Swahili_Labels,hhid,hhid,Unique HH Identifier,high,explicit household identifier evidence,harmonization,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
7,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,missing_skip_units_recall,survey_weight,24,1,SECTCJ_S,cj06wght,household_weight_or_person_weight,Item Weight,high,explicit survey weight evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
