batch_rank,idno,country,wave,file_name,target_reasons,source_fields,module_priority_role,candidate_categories,candidate_harmonized_variables,candidate_variable_count,candidate_raw_variables_examples,expected_file_status,present_matching_files,verification_action
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,S21,geography/timing/design file;top metadata-supported module to inspect first,geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;household_size;interview_date_or_survey_month;psu_or_cluster_id;strata,14,v21_04a;v21_dist;v21_dist_txt;v21_subw;v21_ward;v21_02;v21_vdc;v21_vdc_txt,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,sample,geography/timing/design file,geography_timing_design_expected_files,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;household_size;household_weight_or_person_weight;psu_or_cluster_id;rural;strata,9,PCBS_urbrur;district;district_name;region;stratum;wt_hh;wt_ind;xhpsu;hhsize,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,S16,geography/timing/design file,geography_timing_design_expected_files,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;age;education;rural;sex;strata,6,v16_08a;v16_08b;xstra;v16_02;v16_04;v16_05,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,S20,geography/timing/design file,geography_timing_design_expected_files,core_main_sample_module_candidate,demographics;survey_design,age;household_weight_or_person_weight;strata,6,v20_07;xstra;v20_02d;v20_02m;v20_02y;v20_03,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,S12,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,demographics;health_need_access;shocks;survey_design,agriculture_livelihood;coping_borrowed;education;pid;reason_not_sought_distance;strata,7,v12_15b;v12_01;xstra;v12_16;v12_11;v12_13;v12_14,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,S09B,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,health_need_access;survey_design,care_not_sought_reason;care_sought;strata,6,v09_12;v09_18;v09_24;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,S07,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,demographics;health_need_access;survey_design,age;education;reason_not_sought_distance;strata,5,v07_22;v07_26e;xstra;v07_08;v07_14,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,S03,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,health_need_access;survey_design,reason_not_sought_distance;strata,4,v03_01;v03_03a;v03_03b;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,S09C,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,demographics;health_need_access;survey_design,age;care_not_sought_reason;strata,3,v09_33;xstra;v09_26,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,S10A,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,health_need_access;survey_design,illness_or_injury_need;strata,2,v10_01l;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
9,NGA_2012_GHSP-W2_v02_M,Nigeria,2012-2013,sect4a_harvestw2,financial core file;top metadata-supported module to inspect first,financial_core_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;health_expenditure;health_need_access;survey_design,admin1_or_admin2;age;care_sought;education;hhid;household_weight_or_person_weight;illness_or_injury_need;oop_health_expenditure;pid;psu_or_cluster_id;reason_not_sought_distance;sex,40,s4aq20;s4aq20b;s4aq10;s4aq11a;s4aq11b;s4aq12a;s4aq12b;s4aq15;s4aq16;s4aq17,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
9,NGA_2012_GHSP-W2_v02_M,Nigeria,2012-2013,cons_agg_wave2_visit1,financial core file,financial_core_expected_files,core_main_sample_module_candidate,consumption;demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;asset_index_or_asset_variable;education;hhid;household_weight_or_person_weight;nonfood_consumption;psu_or_cluster_id;reason_not_sought_distance;rural;shock_module_variable;total_consumption_or_income,14,nfdfoth;totcons;nfdtrans;lga;rururb;state;ea;hhid;hhweight;edtexp;nfdelec;nfdinsur,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
9,NGA_2012_GHSP-W2_v02_M,Nigeria,2012-2013,cons_agg_wave2_visit2,financial core file,financial_core_expected_files,core_main_sample_module_candidate,consumption;demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;asset_index_or_asset_variable;education;hhid;household_weight_or_person_weight;nonfood_consumption;psu_or_cluster_id;reason_not_sought_distance;rural;shock_module_variable;total_consumption_or_income,14,nfdfoth;totcons;nfdtrans;lga;rururb;state;ea;hhid;hhweight;edtexp;nfdelec;nfdinsur,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
9,NGA_2012_GHSP-W2_v02_M,Nigeria,2012-2013,secta1_harvestw2,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;latitude_or_longitude;psu_or_cluster_id,69,lga;sa1q9c;state;ea;hhid;plotid;sa1q10c;sa1q11;sa1q11b;sa1q12;sa1q13;sa1q14,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
9,NGA_2012_GHSP-W2_v02_M,Nigeria,2012-2013,sect11b1_plantingw2,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;pid;psu_or_cluster_id,58,lga;state;ea;hhid;s11b1q23b;s11b1q23c;s11b1q23d;plotid;s11b1q11;s11b1q12a;s11b1q12b;s11b1q12c,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
9,NGA_2012_GHSP-W2_v02_M,Nigeria,2012-2013,sect11h_plantingw2,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;coping_borrowed;hhid;pid;psu_or_cluster_id;reason_not_sought_distance,50,s11hq15;s11hq16;s11hq16b;s11hq8;s11hq9;s11hq9b;lga;state;ea;hhid;s11hq7a;s11hq7b,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
9,NGA_2012_GHSP-W2_v02_M,Nigeria,2012-2013,secta3_harvestw2,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;care_not_sought_reason;hhid;psu_or_cluster_id,33,sa3q4;sa3q4b;lga;state;ea;hhid;cropcode;cropid;cropname;plotid;sa3q10;sa3q12b1,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
9,NGA_2012_GHSP-W2_v02_M,Nigeria,2012-2013,sect11d_plantingw2,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;coping_borrowed;hhid;pid;psu_or_cluster_id;reason_not_sought_distance,31,s11dq10;s11dq11;s11dq11b;s11dq17;s11dq18;s11dq18b;s11dq30;s11dq30b;s11dq31;lga;state;ea,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
9,NGA_2012_GHSP-W2_v02_M,Nigeria,2012-2013,sect9_harvestw2,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;coping_borrowed;hhid;psu_or_cluster_id;reason_not_sought_distance;reason_not_sought_supply;sex;shock_module_variable,29,s9q28c;s9q3;lga;state;ea;hhid;s9q14a;s9q14b;s9q16;s9q17;s9q18;s9q19a,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
9,NGA_2012_GHSP-W2_v02_M,Nigeria,2012-2013,sect11e_plantingw2,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;coping_borrowed;hhid;psu_or_cluster_id;reason_not_sought_distance,28,s11eq12;s11eq13;s11eq13b;s11eq19;s11eq20;s11eq20b;s11eq31;s11eq32;s11eq32b;lga;state;ea,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
9,NGA_2012_GHSP-W2_v02_M,Nigeria,2012-2013,secta2_harvestw2,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id,28,lga;state;ea;hhid;plotid;sa2q10;sa2q11a;sa2q11b;sa2q11c;sa2q11d;sa2q12a;sa2q12b,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
9,NGA_2012_GHSP-W2_v02_M,Nigeria,2012-2013,sect6_plantingw2,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;coping_borrowed;hhid;psu_or_cluster_id;reason_not_sought_distance;reason_not_sought_supply;sex;shock_module_variable,26,s6q3;s6q31c;lga;state;ea;hhid;s6q15a;s6q15b;s6q17;s6q18;s6q19;s6q20a,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
9,NGA_2012_GHSP-W2_v02_M,Nigeria,2012-2013,NGA_HouseholdGeovars_Y2,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;latitude_or_longitude;psu_or_cluster_id;reason_not_sought_distance;shock_module_variable,25,distY1Y2;dist_admctr;dist_border2;dist_market;dist_popcenter2;dist_road2;LAT_DD_MOD;LON_DD_MOD;h2012_grn;h2012_sen;lga,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
9,NGA_2012_GHSP-W2_v02_M,Nigeria,2012-2013,sect8_harvestw2,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;asset_index_or_asset_variable;hhid;psu_or_cluster_id,25,lga;state;ea;hhid;s8q1;s8q14a;s8q14b;s8q17;s8q19;s8q2;s8q20;s8q24,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,NGA_2015_GHSP-W3_v02_M,Nigeria,2015-2016,sect4a_harvestw3,financial core file;top metadata-supported module to inspect first,financial_core_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;health_expenditure;health_need_access;survey_design,admin1_or_admin2;care_sought;education;hhid;household_weight_or_person_weight;illness_or_injury_need;oop_health_expenditure;pid;psu_or_cluster_id;reason_not_sought_distance,37,s4aq20;s4aq20b;s4aq10;s4aq11a;s4aq11b;s4aq12a;s4aq12b;s4aq15;s4aq16;s4aq17,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,NGA_2015_GHSP-W3_v02_M,Nigeria,2015-2016,cons_agg_wave3_visit1,financial core file,financial_core_expected_files,core_main_sample_module_candidate,consumption;demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;asset_index_or_asset_variable;education;hhid;household_weight_or_person_weight;nonfood_consumption;psu_or_cluster_id;reason_not_sought_distance;rural;shock_module_variable;total_consumption_or_income,14,nfdfoth;totcons;nfdtrans;lga;rururb;state;ea;hhid;hhweight;edtexp;nfdelec;nfdinsur,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,NGA_2015_GHSP-W3_v02_M,Nigeria,2015-2016,cons_agg_wave3_visit2,financial core file,financial_core_expected_files,core_main_sample_module_candidate,consumption;demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;asset_index_or_asset_variable;education;hhid;household_weight_or_person_weight;nonfood_consumption;psu_or_cluster_id;reason_not_sought_distance;rural;shock_module_variable;total_consumption_or_income,14,nfdfoth;totcons;nfdtrans;lga;rururb;state;ea;hhid;hhweight;edtexp;nfdelec;nfdinsur,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,NGA_2015_GHSP-W3_v02_M,Nigeria,2015-2016,sect11b1_plantingw3,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id,66,lga;state;ea;hhid;plotid;s11b1q1;s11b1q11;s11b1q12a;s11b1q12b;s11b1q12c;s11b1q12d;s11b1q13,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,NGA_2015_GHSP-W3_v02_M,Nigeria,2015-2016,secta3ii_harvestw3,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;asset_index_or_asset_variable;hhid;psu_or_cluster_id,55,lga;state;ea;hhid;sa3iiq26;sa3iiq27;crop_number;cropcode;cropname;sa3iiq11a;sa3iiq11b;sa3iiq11b_os,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,NGA_2015_GHSP-W3_v02_M,Nigeria,2015-2016,secta1_harvestw3,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;latitude_or_longitude;psu_or_cluster_id,49,lga;sa1q10a;sa1q1a;sa1q9c;state;ea;hhid;plotid;sa1q10b;sa1q10bb;sa1q10c,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,NGA_2015_GHSP-W3_v02_M,Nigeria,2015-2016,secta11d_harvestw3,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;coping_borrowed;hhid;psu_or_cluster_id;reason_not_sought_distance,47,s11dq10;s11dq11;s11dq17;s11dq18;s11dq18_os;s11dq30;s11dq30_os;s11dq31;s11dq41;lga;state;ea,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,NGA_2015_GHSP-W3_v02_M,Nigeria,2015-2016,secta2_harvestw3,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id,37,lga;state;ea;hhid;plotid;sa2q11a;sa2q11b;sa2q11c;sa2q12a;sa2q12b;sa2q12c;sa2q13a,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,NGA_2015_GHSP-W3_v02_M,Nigeria,2015-2016,sect11f_plantingw3,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id,36,lga;state;ea;hhid;cropcode;cropid;cropname;plotid;s11fc5;s11fq11a;s11fq11b;s11fq11b_os,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,NGA_2015_GHSP-W3_v02_M,Nigeria,2015-2016,secta3i_harvestw3,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;care_not_sought_reason;hhid;psu_or_cluster_id,28,sa3iq4;lga;state;ea;hhid;cropcode;cropid;cropname;plotid;sa3iq3;sa3iq4a1,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,NGA_2015_GHSP-W3_v02_M,Nigeria,2015-2016,sect11_plantingw3,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;asset_index_or_asset_variable;hhid;psu_or_cluster_id,26,lga;state;ea;hhid;s11q1;s11q14a;s11q14b;s11q17b;s11q19b;s11q2;s11q20;s11q24,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,NGA_2015_GHSP-W3_v02_M,Nigeria,2015-2016,NGA_HouseholdGeovars_Y3,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;latitude_or_longitude;psu_or_cluster_id;reason_not_sought_distance;shock_module_variable,24,distY1Y3;dist_admctr;dist_border2;dist_market;dist_popcenter2;dist_road2;LAT_DD_MOD;LON_DD_MOD;h2015_grn;h2015_sen;lga,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,NGA_2015_GHSP-W3_v02_M,Nigeria,2015-2016,sect11e_plantingw3,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;coping_borrowed;hhid;psu_or_cluster_id;reason_not_sought_distance,23,s11eq12;s11eq13;s11eq13b;s11eq19;s11eq20;s11eq20b;s11eq31;s11eq32;lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,NGA_2015_GHSP-W3_v02_M,Nigeria,2015-2016,sect1_harvestw3,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;health_need_access;survey_design,admin1_or_admin2;age;education;hhid;pid;psu_or_cluster_id;reason_not_sought_distance;sex,21,s1q40;s1q41;lga;s1q31a;s1q31b;s1q31c;s1q31d;state;ea;hhid;indiv;s1q19,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
