download_priority_order,queue_role,country,wave,idno,requirement,candidate_rank,variable_name,variable_label,file_id,file_name,file_description,match_score,matched_terms,match_basis,official_metadata_status,raw_value_verification_status,promotion_guardrail
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,household_person_keys,3,member,Household member,F46,REC047.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,19,roster;member;file:roster;file:household,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,household_person_keys,4,member,Household member,F52,HEADS.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,19,roster;member;file:roster;file:household,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,household_person_keys,5,age,Age of individual,F46,REC047.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,11,roster;file:roster;file:household,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,household_person_keys,6,assist,Receiving Public/Poor Relief,F46,REC047.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,11,roster;file:roster;file:household,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,household_person_keys,7,disabled,Physically/Mentally disabled,F46,REC047.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,11,roster;file:roster;file:household,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,household_person_keys,8,hhm1,Number of months living in house,F46,REC047.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,11,roster;file:roster;file:household,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,household_person_keys,9,indiv,,F46,REC047.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,11,roster;file:roster;file:household,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,household_person_keys,10,marital,Marital status,F46,REC047.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,11,roster;file:roster;file:household,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,household_person_keys,11,part_id,Partner's ID code,F46,REC047.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,11,roster;file:roster;file:household,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,household_person_keys,12,partner,Partner in household,F46,REC047.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,11,roster;file:roster;file:household,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,weights_and_design,1,weight,Child's weight in kilograms,F61,NUTR97.NSDstat,JSLC Constructed Anthropometric Dataset 1997,18,weight,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,weights_and_design,2,area,Area code,F1,REC001.NSDstat,Introduction section for questionnaire Jamaica Survey of Living Conditions 1997,8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,weights_and_design,3,xearn,Excess Earnings,F34,REC034.NSDstat,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,weights_and_design,4,year,Year when loan was taken,F41,REC041.NSDstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,weights_and_design,5,t_meal,Annual Purchased Meal Expenditu,F47,ANNUAL.NSDstat,JSLC Constructed Dataset 1997,8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,weights_and_design,6,area,Area code,F48,EDTOTALS.NSDstat,JSLC Constructed Dataset 1997,8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,weights_and_design,7,Areatype,Area or newarea,F49,EXP97.NSDstat,JSLC Constructed Dataset 1997,8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,weights_and_design,8,Cluster,(=parish*100000+constit*1000+en,F49,EXP97.NSDstat,JSLC Constructed Dataset 1997,8,cluster,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,weights_and_design,9,Q46y,When did you stop working either for someone or in your own business -Year,F57,LABORF.NSDstat,"Labor force dataset. Questionnaire on Population Changes and Migration 1995, 1996, and 1997",8,pw_;ea,label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,weights_and_design,10,Q54y,When did you stop working - Year,F57,LABORF.NSDstat,"Labor force dataset. Questionnaire on Population Changes and Migration 1995, 1996, and 1997",8,pw_;ea,label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,weights_and_design,11,t_meal,,F68,TOTMEALS.NSDstat,JSLC Constructed Dataset 1997,8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,weights_and_design,12,relation,Relationship to Household Head,F46,REC047.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,6,ea;file:household,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,consumption_or_income,1,non_food,Annual Non-Food Expenditure,F47,ANNUAL.NSDstat,JSLC Constructed Dataset 1997,42,nonfood expenditure;non-food expenditure;expenditure;food;nonfood;non_food,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,consumption_or_income,2,t_gfood,,F67,TOTGIFTS.NSDstat,Annual value of Gifts of Food and Non-Food Consumption for JSCL Consumption Aggregate Dataset 1997,28,consumption aggregate;food consumption;food;file:consumption;file:food;file:nonfood,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,consumption_or_income,3,consgift,,F50,FOOD.NSDstat,Food expenditure JSLC Constructed Consumption Aggregate Dataset 1997,21,consumption aggregate;cons;file:consumption;file:expenditure;file:food,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,consumption_or_income,4,giftfood,,F50,FOOD.NSDstat,Food expenditure JSLC Constructed Consumption Aggregate Dataset 1997,21,consumption aggregate;food;file:consumption;file:expenditure;file:food,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,consumption_or_income,5,hpfood,,F50,FOOD.NSDstat,Food expenditure JSLC Constructed Consumption Aggregate Dataset 1997,21,consumption aggregate;food;file:consumption;file:expenditure;file:food,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,consumption_or_income,6,consgift,,F58,MEALS.NSDstat,Food expenditure JSLC Constructed Consumption Aggregate Dataset 1997,21,consumption aggregate;cons;file:consumption;file:expenditure;file:food,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,consumption_or_income,7,giftfood,,F58,MEALS.NSDstat,Food expenditure JSLC Constructed Consumption Aggregate Dataset 1997,21,consumption aggregate;food;file:consumption;file:expenditure;file:food,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,consumption_or_income,8,hpfood,,F58,MEALS.NSDstat,Food expenditure JSLC Constructed Consumption Aggregate Dataset 1997,21,consumption aggregate;food;file:consumption;file:expenditure;file:food,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,consumption_or_income,9,t_food,,F66,TOTFOOD.NSDstat,Annual Food Expenditure JSCL Consumption Aggregate Dataset 1997,21,consumption aggregate;food;file:consumption;file:expenditure;file:food,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,consumption_or_income,10,serial,Questionnaire Serial Number,F67,TOTGIFTS.NSDstat,Annual value of Gifts of Food and Non-Food Consumption for JSCL Consumption Aggregate Dataset 1997,20,consumption aggregate;food consumption;file:consumption;file:food;file:nonfood,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,consumption_or_income,11,tcgift,,F67,TOTGIFTS.NSDstat,Annual value of Gifts of Food and Non-Food Consumption for JSCL Consumption Aggregate Dataset 1997,20,consumption aggregate;food consumption;file:consumption;file:food;file:nonfood,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,consumption_or_income,12,totgift,,F67,TOTGIFTS.NSDstat,Annual value of Gifts of Food and Non-Food Consumption for JSCL Consumption Aggregate Dataset 1997,20,consumption aggregate;food consumption;file:consumption;file:food;file:nonfood,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,1,a19,Amount spent for medicines in past 4 weeks at public sources,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",20,spent;amount;medicine;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,2,a20,Amount spent for medicines in past 4 weeks at private sources,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",20,spent;amount;medicine;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,3,a09,Cost at public health facility for all visits made during the past 4 weeks,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",12,cost;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,4,a10,Cost at private health facility for all visits made during the past 4 weeks,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",12,cost;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,5,a11,Spent night in a public hospital or other public establishment in past 4 weeks?,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",12,spent;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,6,a12,Number of nights spent in a public hospital in the past 4 weeks,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",12,spent;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,7,a13,Cost of stay at public hospital,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",12,cost;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,8,a14,Spent night in a private hospital or other private establishment during the past 4 weeks?,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",12,spent;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,9,a15,Number of nights spent in a private hospital in past 4 weeks,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",12,spent;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,10,a16,Cost of stay at private hospital,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",12,cost;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,11,m05b,Minimise Spending on Health,F33,REC033.NSDstat,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",10,spend,label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,health_need_and_access,1,a09,Cost at public health facility for all visits made during the past 4 weeks,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",21,health facility;health;facility;cost;file:health,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,health_need_and_access,2,a10,Cost at private health facility for all visits made during the past 4 weeks,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",21,health facility;health;facility;cost;file:health,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,health_need_and_access,3,a17,Did you buy medicines for illness or injury in past 4 weeks?,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",21,illness or injury;illness;injury;medicine;file:health,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,health_need_and_access,4,a03,Did this illness or injury begin within the past 4 weeks?,F2,REC002.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",17,illness or injury;illness;injury;file:health,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,health_need_and_access,5,a04,Days suffered in past 4 weeks from illness or injury?,F2,REC002.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",17,illness or injury;illness;injury;file:health,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,health_need_and_access,6,a05,Days unable to carry out usual activities because of this illness or injury in the past 4 weeks?,F2,REC002.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",17,illness or injury;illness;injury;file:health,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,health_need_and_access,7,a25,Has this child attended a public health facility?,F4,REC004.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",17,health facility;health;facility;file:health,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,health_need_and_access,8,a06,"Has a doctor, nurse, pharmacist, midwife, healer, or any health practitioner been visited during the past 4 weeks?",F2,REC002.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",10,health;doctor;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,health_need_and_access,9,a13,Cost of stay at public hospital,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",10,hospital;cost;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,health_need_and_access,10,a16,Cost of stay at private hospital,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",10,hospital;cost;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,health_need_and_access,11,a181,Purchase medicine in public facility?,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",10,facility;medicine;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,health_need_and_access,12,a182,Purchase medicine in private facility?,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",10,facility;medicine;file:health,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_timing,1,int_date,Interview Date,F1,REC001.NSDstat,Introduction section for questionnaire Jamaica Survey of Living Conditions 1997,29,interview date;interviewdate;interview_date;date,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_timing,2,ant_date,Date of Anthropometrics,F1,REC001.NSDstat,Introduction section for questionnaire Jamaica Survey of Living Conditions 1997,14,date,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_timing,3,visits,Number of times household visited,F1,REC001.NSDstat,Introduction section for questionnaire Jamaica Survey of Living Conditions 1997,12,visit;time,label;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_timing,4,times,Occasional-Times per year,F35,REC035.NSDstat,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",12,year;time,label;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_timing,5,amtdue,Amount Due on Survey Date,F44,REC045.NSDstat,"Part P: Money Lent, from the questionnaire Jamaica Survey of Living Conditions 1997",11,survey date;date,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_timing,6,year,Year when loan was taken,F41,REC041.NSDstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",8,year,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_timing,7,Q415,Months worked during the 12 months ending,F57,LABORF.NSDstat,"Labor force dataset. Questionnaire on Population Changes and Migration 1995, 1996, and 1997",8,month;end,label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_timing,8,Q43,When was the last time you tried to get a job or start a business?,F57,LABORF.NSDstat,"Labor force dataset. Questionnaire on Population Changes and Migration 1995, 1996, and 1997",8,start;time,label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_timing,9,Q46m,When did you stop working either for someone or in your own business - Month,F57,LABORF.NSDstat,"Labor force dataset. Questionnaire on Population Changes and Migration 1995, 1996, and 1997",8,month;end,label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_timing,10,Q46y,When did you stop working either for someone or in your own business -Year,F57,LABORF.NSDstat,"Labor force dataset. Questionnaire on Population Changes and Migration 1995, 1996, and 1997",8,year;end,label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
